2017-06-18,70,Bar / Restaurant,1
2017-06-18,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-18,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-18,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-18,80,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-18,81,"Apartment (Rooming House, Condo)",1
2017-06-18,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-18,NSA,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-19,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,103,Unknown,1
2017-06-19,11,"Apartment (Rooming House, Condo)",1
2017-06-19,116,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,117,"Construction Site (Warehouse, Trailer, Shed)",1
2017-06-19,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,118,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,126,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-19,132,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,139,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,14,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,14,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,20,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-19,4,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,4,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-19,42,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,52,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-19,8,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-19,86,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-19,90,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-19,93,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-19,98,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,1,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,10,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,102,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-20,116,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,117,Unknown,1
2017-06-20,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,119,Ttc Bus,1
2017-06-20,123,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,137,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-20,14,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,22,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,24,"Apartment (Rooming House, Condo)",1
2017-06-20,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-20,43,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,44,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,56,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,62,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-20,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,80,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",1
2017-06-20,82,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-20,84,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-20,88,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-20,90,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-20,99,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-20,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,111,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-21,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,123,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-21,126,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,131,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,134,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,140,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,15,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,37,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,43,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,45,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,46,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,57,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,62,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-21,70,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-21,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-21,80,"Apartment (Rooming House, Condo)",1
2017-06-21,84,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-21,90,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,10,Schools During Un-Supervised Activity,1
2017-06-22,107,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-22,113,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,131,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,131,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-22,134,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-22,136,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-22,139,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-22,140,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-22,21,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-22,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2017-06-22,84,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-22,85,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-22,86,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-22,90,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-22,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-23,103,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-23,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,125,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,127,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,128,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,136,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,22,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,3,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,36,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,37,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,48,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-23,51,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,70,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,72,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-23,79,Universities / Colleges,1
2017-06-23,86,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-23,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,10,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,111,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,118,"Apartment (Rooming House, Condo)",1
2017-06-24,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,124,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,129,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,130,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,138,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,14,"Apartment (Rooming House, Condo)",1
2017-06-24,14,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,14,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,19,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,26,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,42,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-24,51,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,55,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,62,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,70,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-24,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,73,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-24,74,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-24,79,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-25,109,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-25,11,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-25,113,"Apartment (Rooming House, Condo)",1
2017-06-25,113,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,117,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,120,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-25,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,121,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-25,128,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-25,34,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,46,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-25,53,"Apartment (Rooming House, Condo)",1
2017-06-25,71,"Apartment (Rooming House, Condo)",1
2017-06-25,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2017-06-25,75,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-25,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-25,78,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-25,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-25,80,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-25,NSA,Unknown,1
2017-06-26,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-26,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-26,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-26,138,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,23,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-26,27,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,38,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-26,39,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,45,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,52,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,53,"Apartment (Rooming House, Condo)",1
2017-06-26,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-26,74,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-26,81,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-26,84,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-26,85,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-26,90,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-27,10,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,119,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",1
2017-06-27,127,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,128,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,130,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,134,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-27,14,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-27,43,"Private Property Structure (Pool, Shed, Detached Garage)",1
2017-06-27,49,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-27,51,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-06-27,59,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-27,71,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-27,73,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,81,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-27,82,"Apartment (Rooming House, Condo)",1
2017-06-27,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-28,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,10,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,108,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,117,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,124,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-28,129,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,131,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,132,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,133,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,15,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,28,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,31,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,56,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,6,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-28,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-06-28,82,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-28,99,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-29,115,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-29,127,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,131,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,137,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,14,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-29,16,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-29,23,"Private Property Structure (Pool, Shed, Detached Garage)",1
2017-06-29,26,Unknown,1
2017-06-29,33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-29,34,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-29,56,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,65,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-29,76,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,80,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,99,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-29,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,110,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,135,"Private Property Structure (Pool, Shed, Detached Garage)",1
2017-06-30,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-30,137,"Apartment (Rooming House, Condo)",1
2017-06-30,20,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-30,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,4,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-30,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,45,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-06-30,51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-06-30,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-30,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-06-30,80,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-06-30,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,101,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,104,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,120,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-01,126,"Apartment (Rooming House, Condo)",1
2017-07-01,128,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,129,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,129,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-07-01,131,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,132,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,136,"Single Home, House (Attach Garage, Cottage, Mobile)",3
2017-07-01,138,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,140,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-01,21,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",1
2017-07-01,23,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,25,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,26,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,27,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-01,37,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,42,Unknown,1
2017-07-01,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,7,"Apartment (Rooming House, Condo)",1
2017-07-01,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",2
2017-07-01,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-01,82,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-01,83,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,86,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-01,92,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-02,104,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-02,105,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-02,109,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-02,11,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-02,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-02,119,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-02,129,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-02,21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-02,32,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-02,34,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-02,48,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-02,75,"Apartment (Rooming House, Condo)",1
2017-07-02,75,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-02,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-02,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-07-02,86,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-02,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,11,"Apartment (Rooming House, Condo)",1
2017-07-03,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-03,128,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-07-03,140,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-03,17,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,2,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,32,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-03,39,"Private Property Structure (Pool, Shed, Detached Garage)",1
2017-07-03,39,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-03,6,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,6,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-03,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-03,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",2
2017-07-03,87,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-03,87,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-03,90,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,1,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",1
2017-07-04,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,119,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-04,12,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,122,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,139,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-04,18,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,21,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2017-07-04,33,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,39,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-04,45,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,47,Bar / Restaurant,1
2017-07-04,51,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,77,"Construction Site (Warehouse, Trailer, Shed)",1
2017-07-04,77,"Open Areas (Lakes, Parks, Rivers)",1
2017-07-04,79,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,8,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,82,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-04,82,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-04,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-05,103,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-05,105,"Private Property Structure (Pool, Shed, Detached Garage)",1
2017-07-05,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,120,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-05,138,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,139,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,14,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2017-07-05,140,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,21,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,24,Nursing Home,1
2017-07-05,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,34,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,35,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,39,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,7,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,70,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2017-07-05,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-05,74,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2017-07-05,79,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,81,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2017-07-05,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2017-07-05,86,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-05,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-06,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2017-07-06,102,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
